business_id,name
YsS8AeiUgkMd_UNGgE5J_w,Leisure Time Recreation
CJu3t6lqoJATXIZaH9sJug,Arriviste Coffee Bar
MYhfeZEJNmsKl81FD4NUpA,Auto Clean Car Wash
-8mO5pabd2pWa2GBGArwdw,Black Forest
277ETKOLg1XreTWL8hGlHw,Molto Bene Italian Eatery
pjO0ZRGpCwlaOzipZDa3HA,Sam’s Club
6zLvKVIcFCSEoSU3XhBHQw,Jiffy Lube
qE1QQV5bcwModDLk575ocA,Slide Food Cart
6edtB0VXt8JVrI_Qk0jzRg,East Suburban Animal Hospital
D6FD8Vx3q5vIsnWVB9lNYQ,Shymske's Auto Center
_g0dF6TAj7-RlSUfsGwl7w,Teahouse Noodles
BBJyCXalWQTHeQd7nrwDkw,Joe's Deli & Restaurant
X1kFVjHTSLJSlnlvPVEDWQ,The Luckman
OiZsIGscvwlL_0yhWmjJtw,Pacific East
FjyZX8MwtveCowW0TR11dg,The Edgewater
_1W2xIJzaC8iXyn_a-ZP1Q,Ace Hardware
N-RID2eHGDv6b4WbSYHPrA,"Blu, the Restaurant"
E_IIblD1Vu9YSywrvs4vBw,Pizza Milano
ieO_vhOWZT5WAh6TVffhGg,Sani-Products Pest Control
EjNf9cqCK9V5xChJXhxnLw,Dots and Doodles
7g-r_uS61rNomPlOKSUkAA,The Roo Bar & Grill
wSk7mIeZ9t5yh4E7Wn_OTQ,Chipotle Mexican Grill
evYDUFnXawNZWj420WZRCQ,Edgeworth Club
A-RQlu4_Ryqam69_jl8Rqw,Falls PC Clinic
HHZjRxXt6OzwnhZ7AxtLHA,Las Palmas Carniceria
BBAv-wqX-qADG2qWCO-SMA,JP Services
tIjoGxi2r6QvREucvQwZpA,The Dream BBQ
vLVk3R4cvkTgDThIv3xJnw,Zimbrick Honda Service Center
JkWRqZ2gSYDdt8Dw1E8oyA,Sojourn Catering & Deli
u5Wuzp8uC79IuCglLHXpag,Casa Del Sole Pizza
nXgyXL-OXk6NGi477xt5eA,Brew Gentlemen
fZlkE8r3c00Rj1qVHFNfsQ,Xie Xie Bodyworks
yGz6gAqFmIwBFA-7jUEYbA,Felfela
At52muIMX0jY76mriinMSw,CycleBar
VSu7GYn-Zln5TLZh_fMtvQ,La Bamba
622gZe6ADb4jqwDykXZW6g,Divine Nails & Spa
H8AdcPEOBYBL6suXiJXFOw,Dunkin'
Gz76BIuluMYH2Z7ZyZljMA,Pizzaz Italian Restaurant
4MhK4ANgKQZFX5U_MeoktQ,See You CD & Vinyl
L3ysePkSGjp11VIcmA3A-Q,Buford's Kitchen
zqnG1WYfjO-aFV-nDgu6qQ,Salt of the Earth
x8i9K2iIT7MwHe1-5XC2CA,Frogurt Frozen Yogurt
V5K2K2U0JaBL5UPaZYJkSQ,El Burrito Loco Restaurant
LwRD_u8TFVtVzFzzoC2C-Q,Matt Mertz Plumbing
Youep7apWvvojHTPhmle7g,Menchies
ixKdWyaYb44IDJHXXQWCpA,"Chagrin Pet, Garden, & Power Equipment"
varWmRV2TdU8uUrrsfx0Dg,Dunkin'
rFc9pezJDpv6mJG36RJYIA,"Lally Margaret, MD"
vBkrFcr_EYVaHR9Zxfnsyw,The Mower Shop
bHE1uiHbeHDTY5NUHR8F-w,Brigade
PXKYgpMizFKRa0zAfaCWuQ,Rite Aid
BQbDU21SuXERM_gK9AA9AQ,Einstein Bros Bagels
0zpkvq98Gx34dF7UK2u02w,Claire's Accessories
Igr5Id1TWyM3JLsY_td9_w,Jimmy John's
jJzs7yTkNbsmNJDCElL4dA,Cats and Dogs Coffeehouse
9L4o3ELIDM9t8osW_VaboA,Just Coffee Cooperative
5vkjT6tgKR5KzRU9sCCBww,Icki Sticki
1DSEqxx6wxF2zwpPDBwtOg,Sugar Cafe
LaA_gJwh1T9yfFno-CyvmQ,Kidsmile Inc
62Ibju8UmUZtPIBLDS_nUw,Tasty Fish Chicken & Grill
kJZJzc-ZXPytbG13vLBOiQ,Greater Pittsburgh Collision Works
foxgWsWxKoaciIzDVbLyOw,Fairport Harbor Lakefront Park Beach
4D000o7zaqjgwxG3VbJRYA,Lake County Captains
L95ppCbcWAt4LUWrCiEvPg,The Capital Grille
N3H7_zNmheRDX6GZpi_Llw,FX Fitness
W07TY9cx2ZpDQyAn0ynMQg,La Dolce Vita
7pKJpsbOYblJ7awk5v64aw,European Wax Center
_q0ci_oTC-QccjFKVc6CeA,Bloom Bake Shop
aPB2Qi0fRR7ICKKbD7D5pw,Eddy's Deli & Restaurant
DEsB11CIjHFwxAw3gCllWg,Michaels
c8cgQ8UGc52LimQ6VUtOlQ,Giant Eagle
BZ0WzEOBVssB21oG4aO2nQ,Papa John's Pizza
_q4NTDKuFTBocmDleNi-Eg,Reflections Hair Studio & Spa
jqgVvMBTexNmerYhOrnBPQ,Walgreens
EfBEdQNELO7-hODhgWxsIA,Aquamarine Spa
WYqCxJqDbAeKdgjBqzgMiQ,Wunderlich Chiropractic
FGL0dGh9450_SEtDNlU3Cg,Gino Brothers Pizzeria & Bar
Vc8sXKEdO9yVxbRlwBFHKQ,China Sea
xrRLRBxf7yKPyFp-wdWwnw,Uber
yo1g2aXjBL_7FNo1jctKfQ,Sirna's Cafe
RpXf_faiCER75WP9V35WYw,Castle Ridge
UJE9riHwUBVKO_GwChx6RQ,Park Auto Clinic Inc
JYFYfJL6t1EK99xofAjJUw,Honey Hut Ice Cream
iJv_ealBzupOzG_Msk2iIw,Holiday Inn Express & Suites Pittsburgh-South Side
ogmjK0R0K9vpPTfhNKrXzg,Rising Star Coffee Roasters
jf_N8zWp30usaMLXdJs9Jg,Wendy's
l3i9ECjDR_rvS05MzHGoEQ,Monro Auto Service And Tire Centers
hyz9U2UPC37Fnjcnt5kuiQ,WESA
jpOFg5a2fLc2B55iEITkJg,Madison Scuba
wrV2yRrSAoVeXpvR7n-czA,China One
bITJXsOT4hCqahJc1dHMDQ,My Big Fat Greek Gyro
WQEZV0RkD7dQ5Km0Y3BcHg,Knoche Butcher Shop
cBWXFMj5qnD8PxXD78z0mg,Staircase Florist
2A8ZI49HphKGHCYJAgR2_Q,Kreate Studio
pb4TraanL3CaSTXIrfJp7A,Barrington Place Apartments by Pepper Pike Capital Partners
vEsAPc0fEDP1YPeSQanxfQ,Steak ’n Shake
gp0lkqiaQ-LQFUPwztYl0Q,Gandalf's Pub
6wWxJbZREP46AFHwFvsQlw,Convivial Confections
dM3m0V21cKrk6eE0832C5A,Tomasino's Restaurant
zwzALvEHBfs8HyVFHkOfxQ,North Coast Endodontics Spec
GfkFg7W6zYpUXixAPYamJg,Zoup!
06D8ZS-tejYt8ioc4XK8nQ,St Louise De Marillac Church
0iVIvJyTQfPCkBXII7kE8g,Kate's Fish
ZgK-lNOomy8gwYOj0jii9A,Valero
h4lq3n9LSywZ3uAcK1Xvow,Cleveland Indoor Airsoft
-ItXF7lhg1Tnd-6nOXkQFQ,Pittsburgh City Paper
7PTYZOAW1yF7o_OHdf0BAA,Marshalls Department Store
dsuXH9W3LpyT7mPzcFWslg,Applegate Auto
Le79fcmT-2NZmT5U8Ub_rA,Walgreens
H3ZKIZXDZP3jSSMvm6aD7w,Dealer Connection
NuEQEdgGUlLo5Ww5h6LmKw,"Action Plumbing, Heating  & Electric Inc"
hCZF28TNgn_IjpBJSVnAXg,Old Stone Church
3rbKAdOAB0ClCJUJWPw6Ig,TJ Maxx
U-gBybV1KIqfRIzkWXzK-w,The Mad Cactus
kfAO1pFgJEcdqk4TGBCo7g,Scott Township Pool
pwI70_MZFR-PiKT-2Qtp5g,Natural Nails
eWF8o2dC8_Udhe5BWFfPOw,The Kirtland Diner
G29ggFZRbfgOiSqfwpLG2Q,Changin' Time
lrrUyxzlvqp-niBEj6_6dg,Niro's Gyros
pxlyZBLh0NhfLhMU7-hrlg,Mexico Viejo
_gJHzWFGmiNqwK4EYH-FrA,Mullins Apts
J5xFCQ74DrFaffZx7_seHg,Marco's Pizza
OeidOqt7n2PvJ9wiKuoV4A,ProClip
aKeH8qrjJICRh1UOqKlzHA,Dollar General
8OtdR81dUmyTXbDfbiKKqw,Trouvé Medspa
J_FqGrdzhMJb2UD5EVEwuw,"Z Wireless, Verizon Wireless Authorized Retailer"
-Ltt5wvYnuqOUPnzSUBLdg,Middleton Art and Framing
gF-y8oc3O4forSZ3ZyyK6Q,Walmart Vision & Glasses
rQ-HSE5HfPe3CdpKORKh6g,Bullies BBQ
Cw0mtFh9u2_4SVXe8Tl1rw,Hunter's Chase Apartments
3CuD0IHXnbE-PSTHOQCkQw,Honey Bee Bakery
5tWLlnzD7s7DoCrrhb5x1A,Elements Massage - Middleton WI
zhNdrOdAA4RF1GgyfWHR3g,All Morris Auto
E2MQaz9RJwRwMXUwZVR5zg,Makeup By Angelina Maria
kEbdBwyqucFNNi0iCEmmPA,Wendy's
kcV9JUov-nMTi_t7MtVFYA,Crabapple Park & Pool
fz2P1SAs2WsIR9sm7OXmWQ,Sears Auto Center
qIb72WM8lPI833gXwQIy_w,Carovillese Lodge & Club
0JuoeJqTVTBgsyQ-evN_Pw,Artbox
l00K5rJsY5jQYXoMgrpwvg,Norman's Cutting Edge Barbershop
7laMR-BRYEqBv8oWexxkKw,Brother Tom's Bakery
_zdomXh7Jaava5_YmqDu4Q,Elements Studios
Toux3q1WwY2vNV5AhbR6wQ,Cibo
-pKhASvKFolihdipQfQXyA,Rally's
kX0br64oB3_o4TY1F5NXkQ,Cashmere Cricket
kB_y2a5DqK6OH4xzCWBRcw,Romulus Pizza al Taglio
6X5ST9vjcW3wXei8WgnD5w,Edge 1909
X-O1MmUgedsxP3JgiuWjUA,Giant Eagle
e1lmVr0CJEwc8zigJjb_VQ,Fairmont Pittsburgh
CYC7doJD6iPZjHQktibKHg,Regions Bank
Y7OvwOdMgRiWARHM7M6H_A,Sewickley Valley YMCA
heYShXdxU_RVoDcGGGkn5Q,Smithfield Cafe
ADaazSu-MNgYQQkoYlKckA,Lakewood Furnace
zxcPn3jR5myAEdJiQ1aOfg,A - 1 Sewer Cleaning Specialists
kQnTHh_KHyV-JbltviG8mA,School Grounds Cafe
65sS1IR3B8CU--46tmoswg,Davi Nails in Moontownship
Bl7P1_vtiTfq6fLsEX5Z5Q,Oakmont Deli
T9thCQvgyZOwG7AwDXHGlQ,Get Go
xqlZTLl5CtVlIvVehdeDQg,Zeppe's Pizzeria
JHbVBjo9HYI2kzWJzQ9gaA,Lost Nation Sports Park
akMENwBfQkyTdwBMLkU28g,All Things For You
rnQb1KWi0ivn-i2n6KBCWw,EMZY Salon
GHiOyoraXP9k4lU9V_GsZA,Cabinet Of Curiosities
fWDsOgLwwRV11W05NaX-Sw,Lorain Animal Clinic
2EPJQMDlUF7s-EsGOztxJQ,Urgent Denture Repair
UXXAzmuz2olKSpte9eF4Vw,Moncho's Bar & Grill
jAaha_UB4kJQ17WKyGgI6w,Men's Wearhouse
VWZgOoIKR7SJ75fk2wOzIg,Dave's Marketplace
W2ac7NuwfIdDzKVvUxtq5w,Optometric Associates
7gQ321k5ZOcup-kujH061g,Econo Lodge
Vairajwxhm_HVuK4YmZF2w,Quest Diagnostics
MiU_93ROghFyy6CS1Za4Dg,M & T Auto Body & Automotive Service Center
J7mNWmmXI4XSL2H_dkTbbA,Bouche Bakery
lwQRLSgQk4yBy9nMcxg-AQ,Frogen Yozurt
DnPSuD9IZa6LQ-t4fgWiUw,Tina's
IOQ7hWDbdzZgOSr2sDELoQ,The Rail - Strongsville
uHbxUKziypVkHffEYfnP2g,"North Park Ophthalmology, PC"
gqRfs-c6gx_tcIx63Fx4OQ,Harry Buffalo
6YUfUT1IyGCZs9RaIFylFA,Free People
EmezZdxbvjydG5FkN6Mecw,Fiesta Ranchero
hiZQF-V0Km1XHJK7L5YFWg,Homewood Suites by Hilton Cleveland/Sheffield
ptkUSiYeU9O-jVdxnpLxIA,Grande Italian Restaurant
K3mAyUyX7uw4syRffQLI1A,B & J Plumbing And Drain Service
ucJ17aXhHoIYmHrneOLI-A,Don Ramon's Mexican Restaurant
hn3jQvvLNPB3QkQXEQHSSg,Rite Aid
uFGmCUqJc0vy57IF_26u1g,Fine Wine & Good Spirits
qetCAMNJceXg1txdrm7mHQ,greene funeral home
U92ngyzrU7Yv7G7t4my8eQ,Anytime Fitness
uWImmd7LPs0JmfvGnN9icQ,Scene75 Entertainment Center
cIAHpn80SUpBqeNnrzGmpQ,Z's Donutz & Eatery
MgScNgEPoNExpCOwcgQR3g,LongHorn Steakhouse
ewnnkr_KWah8RlhYedhTfQ,Merry Poppins Chimney & Masonry Service
FZpyIiCAsr7Twkw4tQeqPA,Olive Garden Italian Restaurant
F_Ug43FsYjR3Mnocm4KEHg,All Foreign and Domestic Auto Service
OzRGWW5R05kC0pQyUHX3lg,Guarino's Restaurant
4lFmZTLCVSNulOX2vmHoTQ,Stan Hywet Hall & Gardens
X5NQD21OiCNs_hUsXBMMVw,Pittsburgh Green Clean
ii9Dq5VpGn-3v92y3U2rLg,WGA Computer Sales & Service
8qfuAF-YrHj9mFREYDTVZw,Highland Springs
fThrN4tfupIGetkrz18JOg,BRIM Kitchen + Brewery
ITtH_jfz2yxbc7uYajMl_A,Badgerland MLS
BGzaxQPalvdGmSvZ2FKLaA,Illinois Secretary of State Driver Services Facility
D9_tV6M0BVHKE-_fUjUDHg,Colonial Management
Pqt05fL95TArBD7mFCni-g,Dairy Queen Grill & Chill
N_k0rBm3OcJlAexLlhGRiw,Einstein Bros Bagels
HUjE8wpk4K-n0CjIbJa_pQ,El Fumador Cigars & Pipes
5avlSx4_ObhG5Rz5FKp0Sg,CVS Pharmacy
Lix2MOgfUMxDolt91NGpaQ,Midas
cKcLn3s99NyTL94NDpOzyw,North End
xx_d4G_Nr1vuOCihrkOkeQ,Dino Palmieri Salon
n-1BkS-fW7UcBivDpghBcQ,Vitamix Outlet Store
oIN9YGwD-uuIRLPjtrgn0g,Cat Clinic Bethel Park
Jp46qQ4SJ1RxMAyJQdITvQ,Orange Express Taxi
mfgI9X1DxRlo6mC4yXZzag,In A Pickle Parrot Shop
uLAEouerAj_JvTQJM6Absg,Bayernhof Museum
zvc82MHR0YcI5X4tF4sjUA,Supercuts
zDW8Z3ZR6xDFvRFi8BrTUg,Ahola Payroll Services
1Z1SH6kLoeJVwkWY1BXvyQ,Lush Cosmetics
Qxp2hrgMorVr2V2dSQueLg,New Line Motors
aZTPKSGAkEb8MNURG56lyw,Massage Envy - Avon-OH
tCd1KcokjyyhJRqxJil8RQ,Mertes Pediatric Dentistry
g993qbcumxXetvASC0VsqQ,Bartels Busack Pet Hospital Resort & Spa
Op2IR4FffXZ5KXYFnDL2yA,Harvest Kitchen & Lounge
wtFdSATRoXvLp_90zHktyw,Trending Styles
TU9YbBD7Y9r0ev8qDbpELA,Deli-4-Less
GMBM2_vyM7xSKUulBWRa-g,Zimbrick Hyundai West
CTgyDRTOrc1lPAHMrXxFjw,Northway Shoe and Repair
FBKKU4tP564Ve9n5aIR66w,Anytime Fitness
WdE3GQf5RDnl5Pmji5S5Iw,Yours Truly Restaurants
5koQppUbrimjb_06Vmszow,Class Axe Throwing
wy3vDKnlNIemqzoj1A1RmA,Elevate Salon Institute Cleveland II
TU2oECyx4VhCnzRzGzOlTg,Vincenzo's Pizza & Pasta
enPhfmjUGoPMZYd0YTnr0Q,Puffer's Floral Shoppe
Vq6Vr2rDixtjicXRlmAUqw,Orange Village Animal Hospital
_T0c2ASP6N8zUIEKV-k6mg,Zen Nails & Spa
fMhfY-noEqFOzebV_QBcqw,Meineke Car Care Center
jhP9rUsV-KvgHu1n--7Q3w,Khoo's Garden
iwg1P6YpUzjMg17TDyZNJQ,Audi Bedford
YK6XFE1SbLZGGXIKZmrQ-Q,Campus Biryani & Gyros
Ce9xKAVVLyQa-Sff91vqrw,Vitalant
VP6dPVE3cZHMal3Y-R7VOA,Tailwaggers Doggy Daycare
SKGSLINJOERZVJT2KvdAFQ,Alteration World
olWV3F1ULCR_d6q6YMKGmg,Zoup!
o_261SXvx0k3w2P2aDfeeA,Lube Stop
9h-dDy31vMwnlBoX3A7SSQ,Legends Sports Bar & Grill
iKhHzgRTwSS4Jx-5jlndHw,Travelodge by Wyndham Cleveland Lakewood
1d-gQ3bl4jy6CH6tpIM6ZQ,GetGo Fuel Station
28rQrMIqvteBVRr8HdRNJw,College Planning Network
kuat1b49OXRPpfNLy7YtRQ,ATIKA Styles Beauty Salon
a4ohzLUepyEf2uNWnB2LjQ,Rivers Edge Tactical
do6TMZHY7TXQrpOKtJVb6g,Charter Fitness
ILaam0ZN5WooAh7-_65XWw,Burlington Coat Factory
CriJ8iziPw69coZbBdU5yg,Pgh Halal Food
_-1kHUIHIqd0uy7dgwd7NA,Screaming Rooster
3_4b09_Sbsvu3MfzL510GA,Olde Towne Laundry
5PODR8lMN-x6HJT4cxXTJw,Filene's Basement
Eq3PFVlECbaU6TQL9Ijc5Q,Beauty Shoppe - Seymour Building
kmQecCazC6ulgrE7UZWp9g,Villa Southside
P7ZclVn2QwUxomsyiqWo5Q,Fabrizio Salon
bGgHgOU_3l9-wdCrpX0Sng,Cefalo's Banquet & Event Center
-9NL3jdo4CF8iSB8XAEUXQ,Tamarind Express
bmCu04gEhWYHYrxrbn5zQA,Miscellaneous Barn
LwFlN4-f4cPHx6-gk8HlUw,Domino's Pizza
FlgHwy8TwjK8e684ZNN-LQ,Classic Honda
uDWZg3j4HpZCojNrp80hPw,KFC
AETFbBXiVIWQwlmDu-Sflw,Kahuna Poke and Juice Bar
iW9fA5YR15oxcuhlud0i4w,St Dominic Church
EBu_FnM4yAZFKRM6ZE_zNw,Chipotle Mexican Grill
CgfQ-M7o6CWcW9HqGXrcPg,Dave's Cosmic Subs
sAlAxiVvi3RXd4tYO951WQ,Desirable Kitchens & Refacing
5DeMrQnq7u86wh1YAhU28g,Stahl's Bakery
9HU9xV2iZbtJRH5WT6ZtHw,Conrad's Tire Express & Total Car Care
wXNHLkDkh0HKGJeYVnpafQ,Angelo's Pizzeria
OTES4vWnJ6istHDmrCyiyw,M-Nails
sZnBCxEZ7kDVf2MwKSNUjw,Pabellon
IcHVYlgNGR-Zz8fnceiJ6g,The Monkey Bar
ris62LHWvRJt5j9FhHU03Q,Rally's
jX5cv3SijJ50oIKji19ecg,Around the Corner Cafe
WTu8B3igPYJlkJ2gHzrBYw,M Sushi & Grill
gx66zwEaJmnmNKTOAElMZQ,Delta Airlines
cBCcZnSTALUTP902jH_FzQ,Marc's Stores
hhRBLYA_7srdS5_PcWaSDQ,Dave's Market and Eatery
zomqLwQ4WQSQK3mbspXOnQ,CubeSmart Self Storage
ANJmzEe7fNsWjlFDJJ1WWA,Square City Tattoo
dwPYzgE9f2uUsq1zikyA6g,True Runner
keGpmXQV-NeB0X70-GmY7A,Taqueria Tres Amigos
uQ3Ixx8WJL8UWPwFYDzncg,Abarrotes El Primo
gm_q4XF0flL6WA41MVw1eA,Elmer's Aquarium
NXG2mhkFr_1AsRAvgJcT7Q,Pampered Pet
p4AztYuGMreIpR6GHsz6ng,Jeng's Asian Kitchen
HiJ1ibUCYPya3IoXNz-F9A,Refresh Dental Willoughby Hills
jgdeVTIWutn984Mj6alY5w,Campbell's Sweets Factory
9ivH7EkYOuymIu2zmLzumQ,BP
7Qpn2DvgIUpOJQdI4DXETQ,Panera Bread
l0_1vTmL0rzNE3JxIZPpdg,Gionino's Pizzeria
oV9_slU6cQnVxhYj_6ZYdw,Valentour's Family Restaurant and Pub
WARD5phdQEij0P9DTx4xsA,Pallotta's Pastries
zYzkwEGqHgLNrCE_rKhMDg,Nails By Karen
BagnE89-3ztqNThj5CBKsQ,SZ Custom Tailoring & Alterations
W1vydY_gBcNQVsOGlkdtDA,Pizza Brutta
WSzYj8y5nqBPF4IMaQwJag,Mazzulo's Market
mf3TR7YAo1ePyXgJHWGAMw,River Colors Studio
7oJ3ag6nU7Rcljjb2uOoVw,Preferred Primary Care Physicians
WXXHPnQ5ADn3mSbFmASHug,Dozen Bake Shop & Bistro
vwF06E8hOrZqDvlQQKO7Kw,Clear Sight Eye Care
mbXXzrpkAw42CN3fb1-IZg,Top Tier Cakes
t8WAeWkpMgb_hDuFs5wVyA,Red Wing Shoe Store
wIthq9Mba0INH32RkDM0dg,Smoothie King
hGgTjhvrpwwsP4f8R2T8-w,European Wax Center
vPleoLRIIKUsbKmBzV33yw,The Province
VaQhUU3P4Z5A3oYPsEMbkw,Tazza D'oro
DoVdHQEyjSIrS1lPKiBx9Q,U.S. Cellular
TQsl4FN9kMtUcgxLWPXmQQ,Jc Auto Body & Collision
yRcxxUbAWbA8asA37L5qkA,Young's Oriental Grocery Store
LxTu9KAl5W-zC-MhCA3lqg,Brewers Hotel and Bar
_XWlDLS3p4tz7F76H7AHxg,Northside Animal Hospital
gTRTzLhbl2uDd_JvB4PsyQ,China Palace
J7DNpPahUMH4omCilywFlQ,Diamond Deli
nGC3ycvh6kNBeEL71DkHdw,The Shoppes At Parma
ox7_SMmKAQubfIyh7uAi9Q,Village Nail Spa
rfxlZSBllLwnhFsDBzpPMQ,George Aiken
cLxryOkWIMjM1sXAIddZPw,The Tile Shop
6_7_aSycZlRsfKENFiIi6g,Happy Wok
VhEZKzwED_huFnII-PRLxg,Lake Spine Specialists
sCYWb6nxINNHMXJS7Reo5w,Brunswick Family Dental
S9yCs4wAyHn4tVelq_NOdw,Ross Dress for Less
EOHjpO4XFAhhSgJUECEJ5Q,The Pointe at U of I
pu0rpDtMPltl8Q-1Ad8hOQ,Cuyahoga County Ohio Corrections Center
HoQvcXKAvoxXnG9oB5ITJw,Five Star Dentistry
FQdKscfYK-xGAjen3yqj8g,Powerhouse Gym
A5QAYaFLjkd9WEomg_ZOLA,Indian's Team Shop
br1uQbc3YU5jCpYi46nIgQ,Cafe Maya
O_VbULM34sYCVMwYDaKagQ,Pizza Hut
RNkVt3T_3DQjXbXTM2DIjg,China Chef
YuBiLgaAEG2IbwYn8cUk3A,Complete Family Vision Care
abEpsQ2U4RWrZOxA1AphHw,Bed Bath & Beyond - North Olmsted
87TD2MH-EylmONhbU-owsw,Romp n' Roll
jpBNyJI1eXPsO85gFKYJzA,Popped
WiJO4LM420q3r0nzKtouDg,Franz Auto Service
tcddX9ioSXHuAGkMzXpqeQ,"Lake of the Woods Forest Preserve, Buffalo Trace Prairie"
nJKEHfaN5RfAvWfH3YbmcQ,LSM Chiropractic
aPhxmyXOBKtxdv47EYkcHQ,Sub City
ab3DTPFm0A15cxCp4PeTEQ,Elyria Hyundai
x6EG4tzOlb_tDEaXqTzTxw,New Creation Builders
DyMDp7k3Pphwkg1tZ2J9aQ,Conrad's Tire Express & Total Car Care
MDjkBFRwr2Xo5QXERP5Tzg,Wagner Quality Shoes
q5VNkt4l7_n8JAVq396E2w,Ganley Ford West
gLXYCzTxWkekCmg8rBoQaA,CPR Cell Phone Repair Mentor
oq8qksFNfHVyQwcZsQIN8A,Bombay Arepa Grill
BIe2IIGyOlHjQzup00Pq8A,Club Pilates
VbRhikPI-Mmweau5WBv5CQ,Spirit Airlines
9vaCqmQ56EtUyj6PV8_D8A,Rey Azteca
5sJbs0BIVg4l6Ie2aALrKg,Mr. Tire Auto Service Centers
kg0Y9RrjhHmexUdo9Zk15Q,ABC Glass & Mirror
lr24BCFNXmnFsIXk4utUjQ,Casamel's Pizza
x5G0GUkGnlWtM49Qe4nHog,Palmyra Mediterrean Cuisine
ESfy7oARQJaxweiARmP01Q,Subway Restaurants
ORRq2RMOCBUNjolyJl8-Lw,Juji's Cafe
kDv6c26cVVG01DWzIxJlmA,Goodman's Jewelers
pyWDYqN7_jDtySNDZlaahg,Reed M J Jewelers
UXYHMUHboWT76YT1KEqmMg,US Post Office
65Kwl6HU8cWhH04MxRaIww,The Pittsburgh Popcorn Company
jL0lnyX4E84VOHJ1ZwRj7A,Jeffery's For Hair
5NcwYfGP28eBOhhwp6CBhA,Turnstyle
K_LPRrt7GwuBbFIrCYG8Jw,The Pit Stop Bar & Grille
KKOmfySnxK96EtlgOU9Hjg,Wendy's
vYRxMRpdUES85ZEpiQwjgg,Chopstick House
Vy6dQS6_xQPa4Mhup1t5Fw,Body Revolution Tattoos & Body Piercings
_PppXc3FljoyVezTvLZ1ug,Kat Lotus Nail & Beauty Lounge
pBSIzR0uR2LSs4ZrvIOrMw,Brenckles Greenhouses
Ajld7KqDTC49YbJZju7iew,Nadia Salon
sUPssQb9WO2KmNY6DPy0Sg,Gorge Metro Park
xHjcLBgB3i9u_dHQZ8rirg,Wedge Tequila Bar & Grill
IV91JX6cxGw3SvOi5YoKBw,JB Grill
9vf2RSHeSp_WcwetFUWdUQ,Martin Auto Sales
B2WZt30BMmzSjETJuJ3veg,Charlie's Drain Service
Mge7Po2C7ODeIYcaz9s_LQ,Steubenville Pike Auto Body
_olByA0m1rBsmByHd8QGtQ,Bistro On Main
dlStax9kgonUoXwUmJv67Q,Bad Sass Backdrops INC
Xec5cP_Lup4937hcYh5E2w,Shaker Wines
2O_fq7Al64NiIKzJLGQujQ,The Visiting Vet
haGstZfcH0IeRPncH2oFPQ,Cha Spirits & Pizza Kitchen
fKRPYW0EWHtzMnxd6KmHmw,Cabinets & Granite Direct
hs7e4blMonCp4lU1nvse_g,Naturalizer Shoes
OCrIahNGIu0lipGuqiiApA,Day Volkswagen
Yc0PqecZxgsK61t6bc-M2Q,Crossfit Pittsburgh
pWgPZHdbCgPbZ0U2wgx0OA,Perfect Nail
-OHi0FOlVjVkdOhJQdTNOA,Uncle Jimmy's
4Jm2ZPMdvoyJMMPLZpq50w,Antiques Mall Of Madison
b_IeOwAyBGPLnKEvqu_O5A,LA Fitness
Hib3S6clwTykOAY_T-_rnQ,Well Done Catering
9ix1m08xRUIsenqcGWEI5A,The Indian Kitchen
vbolfZJk_2ut4mjmZw8oLw,SSM Health Davis Duehr Dean Eye Care
au7JtHKkHl5RHZXnGDWDjw,Shell
J03fJlz-pi9x2oqxZ4vRng,Chevys Fresh Mex
UbOndgdyxEmhcGNQ-isvqg,Giant Eagle
024AetBHMc4WePuN3FE8Cg,Twins Day Festival Committee
lK_iVjCur58if_XcbENGqg,Don Campiti's Pizzeria
czEoD6XpRaV-LdN9tZxvRQ,Shoe Dept. Encore
ZR10UCyACbB7l7UOM0iuQg,Lee’s hair
qNUh7KYff5mDGqZ4dIZpug,Triskett Barber Shop
IDxlTrVZ0mSmJYoeByFJQA,Behind the Wheel School of Driving
wmGJWlimnBK909IEgKVIIA,Trader Joe's
-_O0VCqTfHWwweJsj7khNg,Chipotle Mexican Grill
YjJnGaqvCpxspBLxXrOA9w,Gia Visto
FoWiObWHfywmnGJYfLDQLw,The Exchange
1w-dv045wZ7Osx4v3XUwTg,North Olmsted Animal Hospital
cK1HL-8VreiF4K6ZcponLQ,Walker's Pub
IoXcQkLpEaiv6S7ITelLWg,Ushabu
-uMpSkdN39sz9MbjkauVTQ,Taquitos Marimar
Db9onpdS41-ZV-ae55REBw,Buckeye Car Wash
l7HEkQi_lIZbR7qXCRwKKg,Passport Health
LDV8KfXkp0K8UZkEq4EV4Q,Omega Federal Credit Union
5m5Xt6N-uzSHBbQvNj26XA,North Hills Lock & Safe
NtSzrTl5d8GuPMw1AEN1pQ,Woltz & Wind Ford
0DwMrcy7_X_C_mP8_QcXug,High Street Grill
25eN15swqA1SDIVJVq0plQ,Coach Z's Appliance Repair
bTyfHSEatRuL9TYbefl73A,Northern Pike Veterinary Hospital
UrRzmpr8QxTDsjNLvBWofg,Casa De Lara
xDnkfWCyaUdR6iMoxnuWyg,Dagu Rice Noodle
-eUNDvxktjkpNTDXetOvlg,Diamond Event Center & Catering
zf1PntRvwazVKtwBq-BmUQ,Sport & Spine Physical Therapy
eQS4GqUh-D4Si-ERVa5IQw,Crate & Barrel
