"","X.1","X","star_level","stars","BusinessAcceptsCreditCards","BikeParking","RestaurantsTakeOut","GoodForKids","RestaurantsDelivery","OutdoorSeating","HasTV","BusinessParking","romantic","intimate","touristy","hipster","divey","classy","trendy","casual","upscale","RestaurantsPriceRange2","Alcohol","RestaurantsAttire","NoiseLevel","hours.time","happyhour","review_count"
"1152",1152,1153,"high",4,TRUE,TRUE,NA,NA,NA,FALSE,TRUE,"NO",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,"full_bar",NA,NA,45.5,NA,16
"1153",1153,1154,"high",4,TRUE,TRUE,TRUE,NA,NA,NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,5
"1154",1154,1155,"low",3,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3,"full_bar","casual","average",83,TRUE,86
"1155",1155,1156,"low",3,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"full_bar","casual","average",108,NA,7
"1156",1156,1157,"low",3,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,111,NA,6
"1157",1157,1158,"low",3.5,TRUE,NA,NA,NA,NA,NA,NA,"NO",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,78,TRUE,8
"1158",1158,1159,"low",3.5,TRUE,TRUE,TRUE,NA,NA,NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,92,NA,6
"1159",1159,1160,"low",3.5,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,"full_bar","casual","average",87.5,TRUE,75
"1160",1160,1161,"low",3.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,NA,"casual",NA,105,TRUE,23
"1161",1161,1162,"high",4,TRUE,NA,TRUE,TRUE,FALSE,FALSE,FALSE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,"beer_and_wine","casual",NA,84,FALSE,111
"1162",1162,1163,"high",4,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,"full_bar",NA,"quiet",104,TRUE,10
"1163",1163,1164,"low",3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,2,"full_bar","casual","average",NA,TRUE,51
"1164",1164,1165,"high",4.5,NA,NA,NA,TRUE,NA,NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17
"1165",1165,1166,"low",2.5,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,"full_bar","casual","average",87,TRUE,45
"1166",1166,1167,"low",3,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"full_bar",NA,NA,NA,TRUE,11
"1167",1167,1168,"high",4.5,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,2,"full_bar","casual","average",64,NA,134
"1168",1168,1169,"low",3.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,"full_bar","casual","average",83,TRUE,173
"1169",1169,1170,"high",4.5,TRUE,NA,TRUE,FALSE,FALSE,FALSE,TRUE,"NO",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,"full_bar",NA,"quiet",82,TRUE,13
"1170",1170,1171,"high",4.5,TRUE,TRUE,NA,TRUE,NA,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,NA,NA,NA,108.5,NA,3
"1171",1171,1172,"low",2.5,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,2,"full_bar","casual","average",77,FALSE,111
"1172",1172,1173,"low",3.5,FALSE,TRUE,NA,NA,NA,NA,NA,"YES",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,8
"1173",1173,1174,"low",3.5,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"YES",FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,TRUE,FALSE,2,"full_bar","casual","loud",42.75,TRUE,100
"1174",1174,1175,"low",3.5,TRUE,NA,NA,NA,FALSE,NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"1175",1175,1176,"high",4,TRUE,TRUE,NA,NA,NA,TRUE,TRUE,"NO",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,"full_bar",NA,"loud",87.5,TRUE,27
"1176",1176,1177,"low",3.5,TRUE,TRUE,NA,NA,NA,FALSE,TRUE,"NO",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,1,"full_bar",NA,"very_loud",45,TRUE,42
"1177",1177,1178,"low",3,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,105,NA,6
"1178",1178,1179,"high",4,TRUE,NA,TRUE,FALSE,FALSE,TRUE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,"full_bar","casual","average",89,NA,22
"1179",1179,1180,"low",3.5,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1180",1180,1181,"low",3,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,"full_bar","casual","average",92,TRUE,49
"1181",1181,1182,"high",4,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,2,"full_bar","casual","average",77,TRUE,351
"1182",1182,1183,"low",2.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,"full_bar","casual","average",105,TRUE,58
"1183",1183,1184,"low",2.5,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"NO",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,"full_bar","casual","average",100,TRUE,29
"1184",1184,1185,"high",5,FALSE,TRUE,NA,NA,NA,NA,NA,"YES",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,4
"1185",1185,1186,"high",4,TRUE,NA,NA,NA,NA,FALSE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,"full_bar",NA,"loud",35,NA,9
"1186",1186,1187,"high",4.5,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,NA,"casual","average",75.5,NA,92
"1187",1187,1188,"high",4,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2,"full_bar","casual","average",67,TRUE,218
"1188",1188,1189,"low",3.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"YES",FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,NA,FALSE,2,"full_bar","casual","average",106,NA,590
"1189",1189,1190,"low",3.5,TRUE,NA,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,NA,"casual","average",86,NA,23
"1190",1190,1191,"high",4,NA,NA,NA,NA,NA,TRUE,TRUE,"NO",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,41
"1191",1191,1192,"low",3.5,TRUE,FALSE,NA,NA,NA,FALSE,TRUE,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"full_bar",NA,"average",NA,NA,3
"1192",1192,1193,"low",2,TRUE,NA,TRUE,TRUE,NA,TRUE,TRUE,"NO",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,"full_bar","casual","average",75,NA,4
"1193",1193,1194,"low",2.5,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"YES",FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE,2,"full_bar","casual","average",79,TRUE,36
"1194",1194,1195,"high",4,TRUE,TRUE,FALSE,NA,NA,TRUE,TRUE,"NO",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,"full_bar",NA,NA,42,TRUE,13
"1195",1195,1196,"high",4,TRUE,NA,TRUE,TRUE,FALSE,NA,TRUE,"NO",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,NA,"casual",NA,96.5,NA,13
"1196",1196,1197,"low",3,TRUE,NA,TRUE,TRUE,FALSE,TRUE,TRUE,"NO",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,"full_bar","casual","average",NA,NA,10
"1197",1197,1198,"low",2.5,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,"full_bar","casual","average",97,NA,15
"1198",1198,1199,"low",3.5,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,"full_bar","casual","average",82,FALSE,36
"1199",1199,1200,"low",3.5,TRUE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,"full_bar","casual","average",85,TRUE,129
"1200",1200,1201,"low",3.5,TRUE,TRUE,TRUE,NA,FALSE,TRUE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,"full_bar",NA,"average",99,TRUE,79
"1201",1201,1202,"low",3.5,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,"full_bar","casual","average",84.5,TRUE,88
"1202",1202,1203,"high",5,TRUE,NA,TRUE,NA,FALSE,NA,TRUE,"NO",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,"casual",NA,32,NA,8
"1203",1203,1204,"high",4,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,NA,"casual","loud",40,NA,35
"1204",1204,1205,"high",4.5,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3,"full_bar","formal","average",36,TRUE,225
"1205",1205,1206,"high",4.5,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,"beer_and_wine",NA,"average",100,FALSE,223
"1206",1206,1207,"high",4.5,TRUE,TRUE,TRUE,NA,NA,FALSE,TRUE,"YES",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,"full_bar",NA,"average",56,TRUE,56
"1207",1207,1208,"low",2.5,TRUE,NA,NA,NA,NA,NA,NA,"YES",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,6
"1208",1208,1209,"low",3.5,TRUE,FALSE,NA,FALSE,NA,TRUE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,"full_bar",NA,"loud",70,NA,20
"1209",1209,1210,"low",2.5,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,"full_bar","casual","average",85,NA,53
"1210",1210,1211,"low",3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"NO",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,"full_bar","casual","average",111,FALSE,142
"1211",1211,1212,"low",3.5,FALSE,FALSE,NA,NA,NA,TRUE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,"full_bar",NA,NA,103,TRUE,13
"1212",1212,1213,"low",3.5,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,1,"full_bar","casual","average",105,TRUE,91
"1213",1213,1214,"high",4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,51,NA,4
"1214",1214,1215,"low",3.5,TRUE,NA,NA,TRUE,NA,NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,46,NA,6
"1215",1215,1216,"low",3,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,"full_bar","casual","average",NA,TRUE,33
"1216",1216,1217,"high",4,TRUE,NA,NA,FALSE,FALSE,TRUE,NA,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,"full_bar","casual","average",79,TRUE,14
"1217",1217,1218,"low",3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"YES",NA,NA,FALSE,FALSE,FALSE,NA,FALSE,TRUE,NA,2,"full_bar","casual","average",78,NA,93
"1218",1218,1219,"low",3.5,TRUE,TRUE,TRUE,NA,NA,TRUE,NA,"YES",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,61.5,NA,3
"1219",1219,1220,"low",3,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,"full_bar",NA,"very_loud",20,NA,11
"1220",1220,1221,"high",4.5,TRUE,TRUE,NA,FALSE,NA,NA,NA,"YES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.5,NA,22
"1221",1221,1222,"high",5,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,NA,4
"1222",1222,1223,"high",4.5,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"YES",FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,2,NA,"casual","average",45,FALSE,130
"1223",1223,1224,"low",3.5,TRUE,NA,NA,NA,NA,NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,8
"1224",1224,1225,"low",2.5,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"NO",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,"full_bar","casual","loud",108.5,TRUE,56
"1225",1225,1226,"high",4.5,TRUE,FALSE,NA,NA,NA,FALSE,TRUE,"NO",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,"full_bar",NA,"quiet",NA,TRUE,16
"1226",1226,1227,"low",1.5,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"NO",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,"full_bar","casual","average",NA,NA,18
"1227",1227,1228,"high",4,TRUE,TRUE,NA,NA,NA,FALSE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,"full_bar",NA,"loud",131,TRUE,75
"1228",1228,1229,"high",4.5,NA,NA,TRUE,NA,TRUE,TRUE,TRUE,"NO",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,95,NA,31
"1229",1229,1230,"low",2.5,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"YES",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,2,"full_bar","casual","average",100,TRUE,34
"1230",1230,1231,"low",2,TRUE,NA,NA,NA,NA,FALSE,TRUE,"NO",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,"full_bar",NA,"very_loud",16,NA,15
"1231",1231,1232,"high",4,TRUE,TRUE,NA,FALSE,NA,FALSE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,"full_bar",NA,"loud",50,NA,22
"1232",1232,1233,"high",4.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"NO",FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2,"full_bar","casual","average",96,TRUE,91
"1233",1233,1234,"low",3,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,"full_bar","casual","average",82,TRUE,91
"1234",1234,1235,"high",4.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"YES",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,2,"full_bar","casual","loud",52,TRUE,113
"1235",1235,1236,"low",3.5,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"YES",NA,NA,NA,NA,FALSE,NA,TRUE,NA,NA,2,"full_bar","casual","loud",NA,TRUE,43
"1236",1236,1237,"low",3.5,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,"full_bar","casual","average",80,TRUE,394
"1237",1237,1238,"low",3,TRUE,FALSE,NA,TRUE,NA,FALSE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,"full_bar",NA,NA,71,NA,7
"1238",1238,1239,"high",4,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,"full_bar","casual","average",116,TRUE,76
"1239",1239,1240,"low",3.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,"full_bar","casual","average",105,NA,40
"1240",1240,1241,"high",4,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,"full_bar","casual","average",39,NA,84
"1241",1241,1242,"low",3.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,"full_bar","casual","average",79,NA,139
"1242",1242,1243,"low",2.5,TRUE,NA,NA,NA,NA,FALSE,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"full_bar",NA,NA,NA,NA,4
"1243",1243,1244,"low",3,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"YES",FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,2,"full_bar","casual","very_loud",NA,TRUE,31
"1244",1244,1245,"high",4,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,2,"full_bar","casual","average",80,TRUE,444
"1245",1245,1246,"high",4.5,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,"beer_and_wine","casual","average",70.5,FALSE,260
"1246",1246,1247,"low",3.5,TRUE,TRUE,NA,NA,NA,FALSE,TRUE,"NO",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,"full_bar",NA,NA,72,TRUE,5
"1247",1247,1248,"high",4.5,TRUE,NA,TRUE,FALSE,FALSE,FALSE,TRUE,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"full_bar","casual","average",78,NA,4
"1248",1248,1249,"high",4.5,TRUE,FALSE,TRUE,NA,FALSE,FALSE,TRUE,"NO",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,"full_bar",NA,"quiet",76.5,TRUE,82
"1249",1249,1250,"high",4,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,NA,"casual","average",89,NA,24
"1250",1250,1251,"high",4.5,TRUE,TRUE,NA,NA,NA,NA,NA,"YES",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"average",55,NA,18
"1251",1251,1252,"low",2,TRUE,NA,NA,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"1252",1252,1253,"high",4.5,NA,NA,TRUE,NA,TRUE,NA,NA,"NO",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,78,NA,3
"1253",1253,1254,"low",3,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,"full_bar","casual","average",85,TRUE,45
"1254",1254,1255,"high",4,TRUE,NA,TRUE,FALSE,FALSE,TRUE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,"full_bar","casual","loud",66,NA,4
"1255",1255,1256,"high",4.5,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,"YES",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"average",62,NA,44
"1256",1256,1257,"high",4,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"YES",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,"full_bar","casual","quiet",74,TRUE,39
"1257",1257,1258,"high",4,TRUE,TRUE,FALSE,NA,NA,TRUE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2,"beer_and_wine",NA,"average",75,TRUE,177
"1258",1258,1259,"low",3.5,TRUE,NA,TRUE,TRUE,TRUE,FALSE,TRUE,"NO",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2,NA,"casual",NA,90,NA,28
"1259",1259,1260,"low",3.5,TRUE,TRUE,TRUE,NA,NA,NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,32,NA,12
"1260",1260,1261,"low",3,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,"full_bar","casual","average",120.5,NA,84
"1261",1261,1262,"low",3.5,TRUE,NA,NA,NA,FALSE,NA,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,NA,"casual",NA,NA,TRUE,7
"1262",1262,1263,"high",5,TRUE,TRUE,NA,NA,NA,FALSE,TRUE,"NO",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,"full_bar",NA,"average",NA,NA,5
"1263",1263,1264,"low",3.5,TRUE,TRUE,NA,NA,NA,TRUE,TRUE,"NO",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,"full_bar",NA,NA,NA,TRUE,11
"1264",1264,1265,"high",4,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,4,"full_bar","formal","average",63,TRUE,131
"1265",1265,1266,"high",4,FALSE,TRUE,NA,NA,NA,NA,NA,"NO",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,10
"1266",1266,1267,"low",3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,"full_bar","casual","average",90,TRUE,54
"1267",1267,1268,"high",4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,2,"beer_and_wine","casual","average",79,TRUE,92
"1268",1268,1269,"high",5,NA,NA,NA,NA,NA,NA,NA,"YES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,4
"1269",1269,1270,"low",3,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,TRUE,FALSE,2,"full_bar","casual","loud",87,NA,38
"1270",1270,1271,"high",4.5,TRUE,TRUE,NA,NA,NA,TRUE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,"full_bar",NA,NA,70,FALSE,3
"1271",1271,1272,"high",4,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3,"full_bar","formal","average",28,NA,20
"1272",1272,1273,"low",3.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"YES",FALSE,NA,FALSE,FALSE,NA,NA,NA,TRUE,NA,2,"full_bar","casual","average",94,TRUE,47
